id,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
339775,5,1,3,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.9,1.2,1.333932157,11,0,1,9,0,16,1,1,2,1,104,3,0.489897949,1.375073251,0.441588043,3.605551276,0.7,0.4,0.1,1,3,7,4,8,2,9,3,0,1,9,0,0,0,0,0,0,1
340087,0,2,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.9,0.4,0.621490145,11,1,1,2,0,1,0,0,1,1,90,0,0.374165739,0.880153067,0.324961536,3.741657387,0,0.6,0.6,2,1,9,1,12,3,8,2,0,2,7,0,1,1,0,0,1,1
340391,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3,0,0.584700778,11,0,0,1,0,2,1,1,2,1,104,3,0.424264069,1.233343571,0.421307489,3.31662479,0.5,0.8,0.5,2,1,9,3,10,0,7,11,2,3,3,0,1,0,1,1,0,1
340435,2,1,3,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.6,0.7,1.025304833,9,1,1,0,1,0,1,1,0,1,98,3,0.4,0.93404114,0.330907842,3.31662479,0.2,0.3,0.8,3,5,7,2,10,4,7,6,0,5,6,0,1,0,0,0,0,1
340554,3,1,6,1,3,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.2,1.63668873,8,0,1,0,0,10,1,1,2,1,89,2,0.387298335,1.072842829,0.336154726,3.605551276,0.5,0.6,0.9,3,1,8,4,12,2,5,7,1,1,11,0,1,1,1,0,0,1
341041,0,1,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,1.2,0.45757513,7,0,0,0,1,10,1,1,0,1,55,2,0.424264069,1.118819109,0.358608422,3.464101615,0.4,0.9,0.8,3,1,10,4,6,2,11,9,3,1,5,0,0,1,0,0,0,1
341402,5,1,5,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.9,0.4,0.850734976,7,1,0,0,1,11,1,1,1,1,44,3,0.447213595,0.805341158,0.339116499,3.31662479,0.4,0.3,0.7,3,4,7,6,11,2,10,9,4,3,5,0,1,1,0,0,0,1
341461,5,1,8,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.8,0.2,0.631466547,7,1,1,0,0,4,1,0,2,1,12,3,0.4,0.984154417,0.324807635,3.605551276,0,0.4,0.7,1,3,8,3,9,3,11,5,2,2,3,1,1,1,0,1,0,1
341552,2,1,5,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.7,0.897566154,11,1,0,0,1,10,0,1,3,1,83,2,0.408411557,0.609887539,0.33,1.414213562,0.1,0.6,0.4,3,1,8,1,12,4,9,6,1,3,5,0,0,0,1,0,0,1
341864,5,1,3,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,1.3,1.10736173,11,1,1,0,0,4,1,1,2,1,12,3,0.4,0.777764332,0.324807635,3.464101615,0.3,0.6,0,3,2,8,0,11,4,10,7,2,6,10,0,1,0,0,0,0,1
342123,1,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0,0.675925292,7,1,1,0,0,9,1,1,2,1,21,3,0.316227766,0.823966295,0.313049517,3.605551276,0.2,0.3,0.3,2,2,6,4,11,4,7,6,1,5,9,0,1,1,1,0,0,1
342375,5,1,7,0,1,0,0,1,0,0,0,0,0,0,7,0,1,0,0.6,0.2,0.671751442,11,0,0,2,1,1,1,1,2,1,1,0,0.424264069,0.963389763,0.346842904,3.464101615,0.2,0.5,0.9,3,3,5,3,9,1,6,6,1,4,12,0,0,1,0,0,0,1
342401,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9,0.6,0.667551496,11,1,1,0,0,0,1,1,2,1,88,3,0.4,0.792931062,0.328937684,3.16227766,0,0,0.5,2,2,8,1,7,3,6,4,0,3,13,0,1,1,0,0,0,1
342774,4,1,11,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.7,0,0.858050115,7,1,1,0,1,1,1,1,2,1,10,2,0.316227766,0.701415334,0.319374389,3.31662479,0.5,0.1,0.1,2,3,10,4,7,3,8,3,1,3,8,0,1,0,1,0,0,1
342825,0,1,9,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.7,1.961982416,1,0,1,0,0,10,1,0,2,1,55,2,0.447213595,1.210295026,0.359722115,3.741657387,0.4,0.3,0.9,2,3,8,1,9,2,14,7,4,0,7,0,0,1,1,1,0,1
342841,5,1,5,1,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.5,0.998749218,7,0,1,1,1,17,1,1,2,1,104,3,0.489897949,0.967562756,0.369594372,3.16227766,0.6,0.7,0.9,2,2,9,2,8,4,9,5,0,4,12,0,1,0,0,1,0,1
342997,1,1,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.9,0.3,0.561805126,5,1,1,0,0,4,0,1,2,1,50,2,0.4,0.773822753,0.320156212,3.464101615,0.9,0.2,0.8,4,1,7,4,10,3,9,5,4,2,7,0,0,1,0,0,0,1
343986,0,2,2,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.3,0.676849319,7,1,0,0,1,11,1,1,2,1,103,3,0.316227766,0.585535003,0.288790582,2.645751311,0.8,0.6,0,1,1,6,4,11,1,9,7,4,2,9,0,1,0,1,0,1,1
344543,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,0.569539288,11,1,1,0,1,0,1,1,2,1,87,3,0.316227766,0.747765266,0.294448637,3.605551276,0.7,0.5,0.3,4,2,8,1,9,1,13,2,3,3,8,0,1,0,0,0,0,1
344641,1,1,8,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.9,1.2,0.934077085,11,0,1,0,0,11,1,1,2,1,69,3,0.424264069,1.113914622,0.353553391,3.605551276,0.7,0.6,0.5,1,1,7,4,7,1,6,5,1,5,6,0,1,1,0,1,1,1
345521,0,1,7,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.7,1.2,1.065657074,11,1,0,1,0,3,1,1,2,1,45,3,0.4,0.845356788,0.309677251,3.741657387,0.9,0.6,0.6,2,0,9,3,9,3,9,8,1,1,5,0,1,0,1,1,1,1
346003,1,4,11,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0.6,0.7,0.917877988,11,1,0,0,0,11,1,1,2,1,101,3,0.374165739,0.769337485,0.321247568,3.31662479,0.9,0.2,0.3,4,3,10,3,7,4,15,6,1,1,11,0,1,1,0,1,0,1
346056,0,1,10,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,1.8,2.081615959,11,1,1,0,1,15,1,0,2,1,63,2,0.387298335,0.912545029,0.319374389,3.605551276,0.6,0.3,0.1,4,1,8,1,8,3,8,3,3,3,11,0,0,0,0,1,0,1
346224,4,1,8,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0,0.737817728,5,1,1,0,1,11,1,0,2,1,69,3,0.424264069,1.133432584,0.353553391,3.605551276,0.1,0.8,0.1,2,3,8,2,9,2,4,4,1,2,12,0,1,1,1,1,1,1
346605,2,1,3,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,0.4,0.481534007,9,0,0,1,0,16,1,1,0,1,104,2,0.4,1.150844103,0.388587185,3.605551276,0.7,0,0.7,1,2,8,5,9,4,14,0,3,3,10,0,1,1,1,1,0,1
346615,5,1,7,1,3,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.6,1.454733653,7,1,1,0,1,14,1,1,2,1,68,3,0.4,0.711447134,0.344383507,2.236067978,0.1,0,0.9,2,3,9,3,10,2,4,5,1,0,9,0,0,1,0,0,0,1
346893,0,1,4,1,0,0,1,0,0,0,0,1,0,1,6,0,0,1,0.8,0.3,0.833291666,9,1,1,0,1,11,1,0,0,1,101,3,0.374165739,0.908204113,0.321403174,3.605551276,0.1,0.9,0.4,1,2,9,5,9,4,10,5,2,4,8,0,1,1,0,0,0,1
346895,2,3,6,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.4,0.4,0.754155156,11,0,1,0,0,10,1,1,2,1,55,2,0.424264069,1.109584465,0.358608422,3.605551276,0.2,0.3,0.3,2,0,8,4,9,1,9,6,0,5,5,0,1,1,0,0,0,1
347080,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.8,0.2,1.061838029,11,0,0,0,1,11,1,1,2,1,69,3,0.424264069,1.09743079,0.353553391,3.464101615,0.6,0.7,0.7,4,1,7,3,9,2,6,4,4,3,8,0,1,0,0,0,0,1
347534,0,1,5,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.9,0.6,0.772576857,11,0,1,0,1,11,1,0,2,1,104,3,0.4,1.065596485,0.339116499,3.605551276,0,0.9,0.8,1,1,8,5,10,3,8,8,2,3,5,0,1,0,1,0,0,1
347806,0,1,6,0,0,0,1,0,0,0,0,1,0,1,4,0,0,1,0,0.3,0.774596669,11,1,1,0,1,4,1,0,2,1,84,3,0.316227766,0.842112162,0.320156212,3.741657387,0.8,0.1,0.2,2,2,5,4,10,2,8,7,0,3,6,0,0,0,0,0,0,1
347950,5,1,1,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.9,1.051189802,11,1,1,0,1,4,1,1,2,1,50,2,0.4,0.663745321,0.320156212,3,0.1,0.8,0.7,1,2,8,4,10,1,9,7,1,4,8,0,0,1,1,1,0,1
348030,0,1,4,1,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,0.3,0.829533001,11,1,1,1,1,3,1,0,2,1,45,3,0.4,0.888284632,0.309677251,3.741657387,0.3,0.6,0,5,2,9,6,10,2,8,4,2,1,5,0,1,0,0,0,1,1
348041,0,2,1,0,3,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.821964111,7,1,0,0,1,1,1,1,3,1,65,1,0.315277655,0.48678826,0.289827535,2,0.1,0.9,0.2,2,3,10,3,9,1,7,4,1,5,5,0,1,0,0,0,0,1
348319,3,4,7,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.3,0,0.916856041,9,1,1,0,1,11,1,0,2,1,76,3,0.316227766,0.843019465,0.318119474,3.605551276,0.8,0,0.6,2,0,9,2,10,4,10,6,2,3,6,0,1,1,1,1,0,1
348380,1,1,3,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,1.3,1.297112177,11,1,1,0,0,11,1,0,2,1,17,2,0.374165739,1.01080526,0.327566787,3.605551276,0.9,0.4,0.3,2,3,5,5,10,4,3,4,0,3,10,0,0,0,0,0,0,1
348404,6,1,5,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.9,0.9,1.341174858,9,0,0,1,0,9,1,1,1,1,61,3,0.447213595,0.94802971,0.381968585,3.16227766,0.7,0.8,0.8,2,3,7,4,11,1,4,5,4,3,4,0,0,1,0,1,1,1
348446,1,1,7,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,1.5,1.644308365,11,1,1,8,1,13,1,1,2,1,20,3,0.447213595,1.040799915,0.398497177,3.31662479,0,0.4,0.8,3,3,8,4,8,4,3,6,0,4,9,0,0,1,0,0,0,1
348844,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.7,1.160818677,11,1,1,1,1,12,1,0,2,1,104,3,0.374165739,0.820287694,0.307408523,3.605551276,0.2,0.9,0.2,1,1,8,5,8,1,6,2,1,4,7,0,1,0,1,0,0,1
349425,3,2,5,1,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0.9,1.4,1.549193338,11,1,0,0,1,6,1,1,2,1,104,3,0.374165739,0.74181484,0.338821487,3.31662479,0.1,0.7,0,2,3,8,2,8,4,8,3,0,4,7,0,1,1,1,0,0,1
349608,0,1,5,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.7,0.7,1.256731873,11,0,0,0,1,14,1,1,2,1,68,3,0.447213595,0.899494808,0.360555128,3.16227766,0.6,0,0.3,3,1,9,4,9,2,6,5,1,3,9,0,1,0,0,0,0,1
350495,0,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.9,1.575595126,7,1,0,0,0,10,1,1,1,1,28,3,0.387298335,0.875575372,0.328633535,3,0.7,0.5,0,3,3,9,4,9,2,11,3,0,2,11,0,1,1,1,1,0,1
350555,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.4,0.461654633,3,1,1,0,1,11,1,0,2,1,103,1,0.316227766,0.700958612,0.288790582,3.605551276,0.4,0.7,0.2,0,2,9,5,8,3,5,7,4,6,6,0,1,0,0,1,0,1
350568,0,2,6,1,4,0,1,0,0,0,0,0,0,0,11,1,0,0,0,1.1,0.539675829,8,1,1,1,1,12,1,0,0,1,104,3,0.374165739,0.820287694,0.307408523,3.605551276,0.1,0,0.1,1,3,6,2,10,3,4,8,1,2,8,0,0,0,1,0,1,1
350983,5,1,7,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.7,1.4,1.306713435,11,1,0,0,1,0,1,1,2,1,78,3,0.4,0.839396674,0.328785645,3.605551276,0,0.7,0.6,3,2,6,3,8,0,6,3,4,1,4,0,0,0,0,0,0,1
351026,3,1,7,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0.9,0.6,0.656220237,5,1,0,0,0,1,0,1,2,1,10,2,0.316227766,0.686348585,0.319374389,3.31662479,0.7,0.7,0.4,3,3,7,3,10,3,10,5,1,2,5,0,1,0,0,1,0,1
351189,0,1,6,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.4,0,0.625,9,1,0,2,1,1,1,1,2,1,90,0,0.397492138,0.575318812,0.326343377,1,0.6,0.5,0,2,1,7,3,10,0,9,5,2,3,9,0,0,1,1,1,0,1
351272,2,2,1,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.5,1.014889157,11,0,1,1,0,0,1,1,2,1,75,2,0.447213595,1.09487914,0.382361086,3.464101615,0.5,0.2,0.4,5,3,7,2,7,1,12,7,1,3,7,0,1,0,0,0,0,1
351339,4,1,5,1,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.7,1.7,1.641645516,11,0,1,8,0,13,1,1,2,1,20,3,0.447213595,0.940867917,0.371483512,3,0.4,0.4,0.4,2,1,9,2,11,3,8,10,0,2,5,0,1,0,0,1,0,1
351979,1,1,3,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.8,0.5,1.191637529,11,1,0,0,1,0,1,1,2,1,32,1,0.316227766,0.549379816,0.294448637,2.449489743,0.5,0.9,0.7,2,1,8,1,10,2,11,4,0,3,8,0,1,1,0,1,0,1
352099,0,1,6,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0.9,0.3,0.751664819,9,1,0,0,0,11,1,1,2,1,36,3,0.374165739,0.832761512,0.319061123,3.605551276,0.5,0.9,0.1,2,2,7,5,9,1,5,5,2,7,5,0,0,0,0,1,0,1
352144,0,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.2,0.536772764,7,1,0,0,1,1,1,1,0,2,40,2,0.374165739,0.768907672,0.324807635,3.16227766,0.2,0.3,0.3,1,3,9,4,8,3,9,5,0,2,4,0,1,1,0,1,0,1
352605,7,1,10,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0,1.836266593,11,0,1,0,1,15,1,1,2,1,104,3,0.424264069,0.920956653,0.325576412,2.828427125,0.8,0.2,0.6,4,3,5,3,10,2,12,7,0,4,8,0,1,1,0,1,0,1
352632,0,4,9,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,1.6,1.66789538,11,1,1,1,1,3,1,0,2,1,45,3,0.4,0.866470827,0.309677251,3.605551276,0.1,0.6,0.7,2,1,8,3,11,2,4,10,0,4,6,0,1,0,0,1,0,1
353051,5,1,3,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.6,0.3,0.859869176,9,1,1,0,0,1,1,1,2,1,40,2,0.374165739,0.817632391,0.324807635,3.605551276,0.9,0.5,0.4,3,4,9,2,11,2,8,12,1,1,10,0,1,1,1,0,0,1
353492,3,1,7,0,1,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,0.3,0.662382065,5,0,0,1,0,0,1,1,1,1,75,2,0.447213595,1.138180366,0.382361086,3.464101615,0.2,0.6,0.2,4,4,7,4,9,1,6,4,0,5,8,0,0,1,0,1,0,1
353770,3,1,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.9,1.3,1.288409873,9,0,0,1,1,0,1,1,1,1,75,2,0.447213595,1.138207595,0.382361086,3.605551276,0.8,0.1,0.8,3,4,10,4,8,4,11,6,1,3,7,0,1,1,1,1,0,1
353988,0,4,6,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.3,0.623498196,5,1,0,0,0,11,1,1,2,1,57,2,0.394715087,0.617546465,0.313528308,2,0.1,0.3,0.6,4,2,10,2,10,4,6,5,5,1,4,0,0,0,0,0,0,1
354710,3,1,10,0,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.8,1.2,1.039230485,11,1,0,0,1,11,1,1,3,1,99,2,0.316227766,0.61911694,0.303315018,2.828427125,0.4,0,0.4,2,3,9,5,8,2,10,5,3,2,7,0,0,1,1,0,0,1
354756,2,1,5,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,0.8,1.17686023,9,0,1,0,0,15,0,1,2,1,5,2,0.424264069,1.077435738,0.325576412,3.464101615,0,0.6,0.9,3,1,7,4,10,1,8,4,2,1,12,0,0,1,0,1,0,1
354757,2,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,1.6,1.513481087,11,0,1,1,1,17,1,1,2,1,104,2,0.447213595,1.185048034,0.368781778,3.31662479,0.5,0.2,0.6,3,0,8,3,8,2,7,4,4,2,5,0,0,0,0,0,0,1
355346,5,1,4,1,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0.7,0.9,1.090871212,6,1,1,0,1,11,1,1,0,1,16,3,0.374165739,0.741327266,0.318590646,3.464101615,0.7,0.7,0,4,1,8,3,12,2,5,5,0,5,10,0,1,0,0,0,0,1
355858,5,1,8,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,1.4,2.316651679,11,0,0,1,1,0,0,1,1,1,104,3,0.565685425,1.331802668,0.389615195,3.16227766,0.8,0.8,0.6,3,0,9,2,10,1,17,0,2,2,5,1,1,1,1,0,0,1
356104,0,2,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.2,1.07150595,11,0,1,8,1,13,1,0,1,1,104,3,0.447213595,1.363886341,0.379473319,3.605551276,0.5,0.1,0.5,3,2,4,5,8,3,10,7,3,0,11,0,0,0,0,0,0,1
356144,5,4,8,1,4,0,0,1,0,0,0,0,0,0,8,0,1,0,0.9,0.5,0.820822758,7,1,1,0,1,1,1,1,1,1,85,3,0.374165739,0.880552043,0.345976878,3.605551276,0.9,0.4,0.9,2,3,9,4,11,3,9,6,1,4,7,0,1,0,0,0,0,1
356185,1,1,11,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0.4,0,0.598957428,11,0,0,0,1,10,1,0,0,1,55,2,0.447213595,1.264976399,0.359722115,3.741657387,0.9,0.5,0.7,2,0,8,2,10,3,6,3,0,1,10,0,1,0,0,0,0,1
356321,1,1,4,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.8,0.2,0.663324958,11,0,1,0,0,7,1,0,2,1,104,3,0.4,1.110617429,0.37469988,3.605551276,0.9,0.4,0.5,5,3,7,2,10,2,7,9,1,3,5,0,1,1,0,1,0,1
356322,1,2,7,1,0,0,1,0,0,1,0,0,0,1,6,0,1,0,0,0,1.686898041,11,0,1,0,0,6,1,0,2,1,33,3,0.4,1.103993502,0.328633535,3.741657387,0.4,0,0.2,4,1,10,4,9,4,8,1,1,2,10,0,1,1,0,0,0,1
356430,1,2,7,1,4,0,1,0,0,0,0,0,0,0,10,1,0,0,0.6,0.4,1.334868907,11,0,1,1,1,3,1,1,2,1,104,3,0.424264069,0.952411034,0.347419055,3.464101615,0.2,0.2,0.8,4,1,8,5,10,2,5,8,0,3,5,0,1,1,1,0,0,1
356640,2,1,2,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0,0.580409338,11,1,1,0,1,11,1,1,2,1,53,2,0.447213595,0.792188098,0.377491722,2.828427125,0.2,0.3,0.3,3,1,9,1,11,1,8,7,0,1,8,0,1,1,0,0,0,1
356947,1,1,9,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,0.4,1.110742995,11,1,0,1,0,17,1,1,2,1,104,3,0.331662479,0.599500481,0.29664794,3.31662479,0.1,0.2,0.1,2,3,7,2,10,4,12,4,2,2,3,0,1,0,1,0,0,1
356999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.1,0.496235831,11,1,0,0,0,1,1,1,2,1,10,2,0.316227766,0.715919913,0.319374389,3.464101615,0.4,0.7,0.2,4,2,8,4,10,3,3,5,3,3,6,1,1,1,0,1,0,1
357019,0,1,7,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.4,1.2,1.333932157,11,1,0,8,1,11,1,1,0,1,71,2,0.489897949,1.224069895,0.412553027,3.605551276,0.9,0.2,0.7,5,0,7,2,8,2,6,4,0,1,7,0,0,0,0,1,0,1
357281,0,2,2,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.6,0.2,0.711951543,11,1,1,0,1,6,1,0,0,1,27,3,0.374165739,0.808234992,0.320468407,3.741657387,0.2,0.1,0.4,2,3,6,2,9,3,11,7,1,5,8,0,1,1,0,1,0,1
358005,1,1,3,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.9,0.3,0.686021137,11,0,0,9,1,16,1,1,1,1,104,3,0.591607978,1.4352988,0.441588043,3.31662479,0.6,0.1,0.9,2,2,9,4,11,3,8,7,0,3,7,1,1,1,0,0,1,1
358053,5,1,5,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.8,0.8,1.590597372,11,0,1,0,1,9,1,0,0,1,93,3,0.4,1.058515255,0.324191302,3.605551276,0.4,0.1,0.1,4,2,9,2,10,3,8,7,2,6,6,0,1,0,0,1,0,1
358280,3,1,4,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.4,0.3,0.611861913,7,1,1,0,0,11,1,1,2,1,44,3,0.447213595,0.805341158,0.339116499,3.31662479,0,0.7,0,1,1,9,5,9,3,9,8,2,4,7,0,1,1,0,0,0,1
358801,1,3,6,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.3,1.002496883,11,1,1,1,0,3,1,1,2,1,59,3,0.316227766,0.766081044,0.309677251,3.605551276,0.6,0.4,0.2,3,1,8,6,8,2,8,8,2,1,9,0,0,1,0,1,0,1
358993,0,1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.9,0.5,0.846315544,11,1,0,2,1,11,0,1,2,1,94,0,0.374165739,0.83252578,0.330454233,3.464101615,0.3,0.9,0.2,2,3,6,2,12,1,10,3,3,3,16,0,1,1,0,0,0,1
359243,5,1,5,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.3,0.711073133,11,1,1,0,0,15,1,1,2,1,63,2,0.387298335,0.872443136,0.319374389,3.605551276,0,0.8,0.8,3,3,9,2,8,3,8,6,0,3,10,0,1,1,0,0,1,1
359302,0,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.5,0.5,0.50062461,7,1,0,0,0,0,1,1,2,1,62,3,0.4,0.839532042,0.32,3.16227766,0.5,0.2,0.6,1,2,8,2,11,5,9,8,2,4,5,0,0,0,0,0,1,1
359385,0,1,5,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0.9,0.3,0.917196816,11,1,1,8,0,14,1,1,2,1,104,2,0.475394573,0.995402655,0.478539445,3.31662479,0.4,0.4,0.4,5,1,9,3,9,0,10,5,2,4,12,1,1,0,1,0,0,1
359528,0,2,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.3,0.805450185,4,1,1,0,0,11,1,0,2,1,76,3,0.316227766,0.849477233,0.318119474,3.741657387,0.9,0.2,0.7,1,2,9,4,11,3,8,5,2,3,15,0,1,1,0,0,1,1
359677,5,2,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.8,1.263675196,11,1,1,0,1,6,1,1,2,1,77,2,0.374165739,0.739192099,0.342052628,3.31662479,0.3,0.8,0.2,2,4,8,4,8,1,6,5,2,3,6,0,0,0,1,0,0,1
360062,7,1,5,0,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0.9,0.4,0.977880361,9,1,1,8,1,11,0,1,1,1,24,2,0.489897949,0.893757044,0.409878031,3,0.9,0.2,0.6,0,2,10,3,10,1,9,4,1,3,7,1,0,1,0,0,0,1
360319,4,1,9,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.7,0.7,0.975961065,11,1,1,0,1,6,1,0,2,1,104,3,0.4,1.051022721,0.356089876,3.605551276,0.1,0.1,0.1,2,3,8,5,9,4,8,7,1,2,5,0,1,1,0,0,0,1
360326,0,2,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.8,0.894427191,11,1,1,0,0,4,1,0,2,1,48,3,0.316227766,0.793959634,0.301993377,3.741657387,0.4,0.1,0.5,3,2,9,2,10,3,5,4,2,4,8,0,0,0,0,0,0,1
360330,4,1,4,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,0.3,0.484767986,7,1,1,1,0,12,1,1,1,1,104,2,0.374165739,0.759961395,0.331662479,3.464101615,0.3,0.5,0.5,1,0,6,3,12,1,18,7,1,1,4,0,1,0,0,0,0,1
360338,3,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.6,0.4,1.19504184,7,0,0,1,0,14,1,1,4,1,104,2,0.479583152,0.860628734,0.390256326,2.449489743,0,0.1,0.6,2,1,9,3,10,4,6,8,0,0,9,0,0,0,0,1,0,1
361197,3,1,2,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.6,0.4,0.835538748,9,1,1,0,1,14,1,1,2,1,29,3,0.4,0.932859728,0.341174442,3.31662479,0.6,0.5,0.2,3,3,8,4,10,1,7,6,3,2,6,0,1,0,1,1,0,1
361425,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.9,0.480884602,7,0,0,0,0,10,1,1,2,1,28,3,0.387298335,0.936153992,0.328633535,3,0.9,0.3,0.3,4,2,10,1,10,0,7,8,1,3,6,0,0,1,1,0,0,1
