id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
211925,1,2,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.3,0.424264069,5,1,0,0,0,0,1,1,2,1,54,3,0.4,0.91079386,0.32,3.31662479,0.9,0.4,0.5,3,5,10,5,9,3,6,4,1,1,10,0,1,1,1,1,0
212676,1,0,1,5,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,0.8,1.224744871,11,0,1,0,0,6,1,0,2,1,104,3,0.447213595,1.114730446,0.364005495,3.605551276,0.5,0.9,0.9,1,1,9,2,10,6,15,9,0,3,5,0,0,1,0,0,0
212825,1,0,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.8,1,1.322639407,7,1,0,0,1,4,1,1,2,1,84,3,0.316227766,0.676570716,0.320156212,3.16227766,0.7,0.6,0.6,3,0,8,2,11,3,8,3,1,3,10,0,1,0,1,0,0
212983,1,3,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.2,0.731009576,7,1,1,0,0,0,1,1,2,1,37,2,0.316227766,0.783296699,0.31144823,3.605551276,0.6,0.7,0.5,3,3,9,3,9,0,11,7,2,2,8,0,1,1,0,0,0
213035,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.6,0.3,0.840014881,11,0,1,1,1,9,1,1,2,1,104,2,0.574456265,0.912516274,0.405709256,3,0.8,0.2,0.4,4,2,6,2,9,1,8,5,2,1,12,0,1,0,1,0,0
213063,1,2,1,7,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0.6,0.1,0.563471384,7,1,0,0,0,1,1,1,3,1,10,2,0.316227766,0.530320346,0.314642655,1,0.7,0.3,0.6,4,2,7,3,9,3,6,7,2,2,5,0,1,1,0,0,0
213956,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.3,0.805838073,9,1,0,0,0,14,1,1,3,1,82,3,0.316227766,0.6316383,0.329241553,2.828427125,0.9,0.3,0.1,3,1,6,2,9,3,8,5,0,2,10,0,0,0,0,0,0
214214,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.3,0.514781507,7,1,0,0,0,11,1,1,2,1,103,3,0.316227766,0.668815408,0.288790582,3.31662479,0,0.1,0.1,2,3,6,5,7,5,15,6,1,1,6,0,1,1,0,0,0
215004,1,1,3,8,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0.2,0.593717104,7,1,1,0,0,14,1,1,2,1,82,3,0.316227766,0.739653146,0.329241553,3.605551276,0,0.2,0.4,3,3,8,2,7,4,13,5,1,4,11,1,0,1,0,1,0
215255,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0,0.81394103,5,1,0,0,0,4,1,1,2,1,48,3,0.316069613,0.51840107,0.303315018,1.414213562,0.4,0.4,0.6,1,3,6,1,8,1,8,3,0,3,6,0,0,1,0,0,0
215608,1,0,1,6,1,4,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.3,0.834415963,11,1,0,0,0,14,1,1,0,1,68,3,0.4,0.721754634,0.344383507,2.449489743,0.8,0.6,0.7,1,2,8,2,11,3,6,5,0,0,8,0,1,0,0,1,0
215655,1,4,1,8,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.7,1,1.161626016,11,1,1,0,1,15,1,1,3,1,104,3,0.424028301,0.736602094,0.34423829,2.236067978,0.5,0.5,0.7,3,2,7,3,11,3,7,4,2,2,2,0,1,0,0,0,1
215662,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0.9,0.3,0.60930288,10,1,1,0,0,11,1,0,2,1,36,3,0.374165739,0.888656708,0.319061123,3.605551276,0.8,0.5,0.2,1,2,5,4,8,3,5,2,0,0,5,0,1,1,1,1,0
215748,1,3,2,8,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.5,0.851102227,7,1,1,0,1,11,1,1,2,1,101,3,0.374165739,0.858706023,0.321403174,3.605551276,0.4,0.7,0.4,4,1,9,3,9,4,7,3,3,2,7,0,1,1,1,1,0
216032,1,5,1,7,0,6,0,0,1,0,0,0,0,0,0,8,1,0,0,0.4,0,0.808161494,11,0,1,9,1,2,1,1,2,1,104,3,0.447213595,1.470438738,0.466904701,3.464101615,0.3,0.8,0.9,3,3,6,7,10,3,2,5,3,3,14,0,1,1,1,0,0
216037,1,7,1,5,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,1,1.307430687,11,0,1,1,0,2,1,0,2,1,104,2,0.447213595,1.68856142,0.367423461,3.741657387,0.5,0.4,0.9,4,1,8,3,11,1,10,4,3,3,5,0,1,0,1,1,0
216147,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.9,1.3,1.521307004,11,1,1,0,1,11,1,1,1,1,104,3,0.447213595,0.868598187,0.358189894,3.31662479,0.6,0,0.8,2,2,7,3,8,2,10,5,1,2,5,1,1,0,0,0,0
216707,1,5,1,8,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0.626498204,11,1,1,0,1,0,1,1,2,1,34,2,0.4,0.809665271,0.314483704,3.464101615,0.4,0,0.2,1,0,6,5,7,3,3,4,1,1,7,0,1,1,1,0,0
217051,1,2,1,7,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.8,0.2,0.58896095,11,1,1,0,0,0,1,1,3,1,22,3,0.316227766,0.736374158,0.310322413,3.16227766,0.5,0.3,0.5,2,3,10,1,8,3,9,8,1,4,15,1,1,1,0,0,0
217700,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.9,1.407790823,11,1,0,0,0,11,1,1,2,1,103,3,0.316227766,0.592044364,0.288790582,2.645751311,0.1,0.7,0.6,0,3,8,2,10,1,7,5,2,2,5,0,1,1,1,0,0
217993,1,4,1,4,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.697764287,11,0,1,9,1,15,1,1,1,1,58,3,0.547722558,1.303586914,0.435889894,2.449489743,0.4,0.4,0.9,1,3,7,4,7,5,7,4,0,1,6,1,1,1,0,1,0
218354,1,6,1,5,1,3,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0.3,0.653834841,7,1,0,0,1,11,1,1,2,1,57,2,0.374165739,0.706361296,0.328633535,3,0.8,0.3,0.5,2,4,8,3,10,1,6,6,1,2,8,0,0,1,0,1,0
218483,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.5,0.6,1.171804165,7,1,1,0,1,1,1,0,0,1,64,1,0.316227766,0.713317821,0.301662063,3.605551276,0.5,0,0.2,1,4,4,3,9,5,9,7,1,4,8,0,0,1,0,0,0
218556,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,0.3,0.829156198,11,1,0,0,1,7,1,1,2,1,92,3,0.374165739,0.699365119,0.327871926,3,0.8,0,0.5,3,1,9,4,8,3,10,3,1,0,6,0,1,1,1,1,0
218567,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.9,0.3,0.767707627,9,1,0,0,1,1,1,1,2,1,74,3,0.360555128,0.516044235,0.307408523,1,0.3,0.2,0.9,3,0,6,1,10,0,9,5,0,2,7,0,1,0,1,1,0
219122,1,7,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9,1.4,1.407568826,7,1,0,6,1,14,1,1,3,0,104,0,0.632139225,0.612406174,0.40620192,0,0.1,0.5,0.5,1,1,8,2,10,4,4,5,1,1,9,0,1,1,1,1,0
219498,1,5,1,8,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0,1.159202312,7,1,1,0,1,11,1,1,2,1,101,3,0.374165739,0.832466216,0.321403174,3.31662479,0.3,0.3,0.3,3,0,9,1,6,3,12,8,0,0,14,0,0,1,0,0,0
219513,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.5,0.4,0.553962995,9,1,0,0,0,11,1,1,2,1,67,2,0.374165739,0.672542972,0.300832179,3.16227766,0.8,0.7,0.9,2,2,8,3,10,1,10,5,1,2,6,0,0,0,0,1,0
219780,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.1,0.455521679,7,1,1,0,0,0,1,0,2,1,37,2,0.316227766,0.844121628,0.31144823,3.741657387,0.2,0.6,0.7,4,2,6,1,10,2,11,9,4,3,13,0,0,1,0,0,0
219853,1,0,1,10,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0,0.636396103,7,1,0,0,0,14,1,1,2,1,42,2,0.4,0.768154922,0.33763886,3.464101615,0.1,0.4,0.1,5,1,7,4,9,2,7,3,2,1,3,0,1,1,0,1,0
219871,1,1,1,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4,1.2,1.432218559,11,0,1,0,0,10,1,0,2,1,55,2,0.424264069,1.193136363,0.358608422,3.605551276,0.7,0.2,0.9,1,1,7,1,9,1,2,5,2,2,10,0,0,1,0,1,0
220796,1,0,1,3,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.5,0.703562364,1,1,1,0,0,1,1,0,2,1,51,2,0.4,0.923085466,0.436348485,3.605551276,0.1,0.7,0.7,2,1,10,4,7,2,7,8,0,0,2,1,1,0,0,0,0
220845,1,5,1,1,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.3,0.5,0.835164654,11,1,1,0,0,0,1,1,2,1,87,3,0.316227766,0.772804809,0.294448637,3.464101615,0.3,0.9,0.3,3,3,8,1,11,3,7,9,1,1,12,0,1,1,0,1,0
221612,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.6,0.916856041,7,1,1,0,1,7,1,0,2,1,104,3,0.4,1.078662318,0.372424489,3.741657387,0.4,0.9,0.8,1,2,8,1,10,3,6,5,1,3,9,0,0,1,1,0,0
221673,1,5,1,7,0,4,0,1,0,0,0,0,0,0,0,6,0,1,0,0.9,1.1,1.240211675,11,0,0,0,1,10,1,1,2,1,28,3,0.387298335,0.968533867,0.328633535,3.31662479,0.6,0,0.9,3,1,9,3,9,4,10,5,2,3,11,0,1,1,0,0,0
222006,1,5,2,3,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.9,0.6,0.823862853,11,1,0,0,1,0,1,1,2,1,32,3,0.316227766,0.451215072,0.305777697,0,0.3,0.5,0.8,0,4,8,5,6,2,8,6,1,2,10,1,0,1,0,1,1
222194,1,4,1,4,1,6,0,1,0,0,0,0,0,0,0,6,0,0,0,0.7,0.2,0.43660623,10,1,1,0,0,11,1,1,0,1,17,2,0.374165739,0.894020541,0.32572995,3.464101615,0.3,0.2,0.4,5,3,9,1,10,1,8,7,0,1,10,0,1,1,0,0,0
223294,1,0,1,5,1,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0.8,0.4,0.957209486,4,1,0,0,0,9,1,0,2,1,21,3,0.316227766,0.841780875,0.313049517,3.605551276,0,0.2,0.8,3,2,10,2,10,1,6,3,1,1,8,0,0,1,0,0,1
223475,1,1,1,7,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.7,0.9,1.278671185,11,1,1,0,0,11,1,0,2,1,3,2,0.424264069,1.160302397,0.365923489,3.605551276,0,0.8,0.2,2,3,10,3,9,2,5,5,1,5,10,0,1,0,1,0,0
223647,1,3,1,8,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0.9,1.1,1.281600562,7,1,1,2,0,1,1,1,2,1,104,0,0.360555128,0.668490961,0.316227766,3,0.8,0.6,0.1,4,1,9,1,11,1,14,6,1,4,6,0,0,1,0,1,0
224140,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.3,0,0.45620719,11,1,1,2,0,11,1,0,0,1,94,0,0.374165739,0.920002695,0.330454233,3.741657387,0.4,0.5,0.9,1,0,8,5,11,3,9,1,1,3,7,0,1,1,0,0,0
224471,1,2,1,7,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.5,1.524385122,11,0,1,9,1,10,1,1,2,1,81,3,0.447213595,1.280498967,0.390896406,3.31662479,0,0.8,0.2,2,1,8,3,9,5,5,4,1,5,4,0,0,1,1,0,0
224540,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.8,1.4,1.385640646,1,1,0,0,0,11,1,1,2,1,101,3,0.374165739,0.776514782,0.321247568,3.31662479,0,0.9,0.5,3,2,8,2,9,2,7,1,0,5,5,0,1,0,0,1,0
224771,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.3,0.686476511,5,1,0,0,0,4,1,1,2,1,48,3,0.316227766,0.669355802,0.29664794,3.31662479,0.5,0.7,0.8,1,3,10,3,9,0,7,6,3,2,14,0,1,1,0,0,0
224856,1,5,1,7,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.9,1.3,1.479864859,11,1,1,0,1,1,1,1,2,1,70,3,0.374165739,0.767091749,0.339116499,3.16227766,0.6,0.1,0.3,3,2,6,3,8,2,6,6,2,5,10,0,0,1,0,0,0
225133,1,2,1,9,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,0.6,0.982344135,7,1,0,0,1,4,1,1,2,1,50,2,0.4,0.660890959,0.320156212,2.828427125,0.9,0.7,0.4,3,1,9,6,10,0,7,10,0,3,9,0,1,0,0,0,0
225270,1,6,1,8,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,1.8,1.981319005,11,0,1,0,1,10,1,1,3,1,83,2,0.424264069,0.895835175,0.342052628,2.645751311,0.3,0.2,0.3,2,1,7,4,7,1,13,9,0,5,7,0,1,1,0,0,0
225473,1,0,1,9,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.9,1.143459663,11,1,0,2,1,1,0,1,2,1,104,1,0.360555128,0.66090659,0.288270706,3.464101615,0.4,0.7,0.2,2,2,8,4,9,4,7,7,5,2,8,1,0,1,1,0,0
225661,1,2,1,5,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.8,0.3,0.580947502,11,1,1,0,0,11,1,1,0,1,101,3,0.374165739,0.763825734,0.321403174,3.16227766,0.5,0.3,0.4,2,2,9,1,10,1,10,5,3,3,5,1,1,1,0,1,0
225886,1,0,3,11,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.4,1.80641219,10,1,1,0,1,15,1,0,2,1,97,3,0.360555128,0.877178516,0.298328678,3.741657387,0.1,0.4,0,1,2,6,3,10,1,10,12,1,4,6,0,1,1,0,0,0
226241,1,0,1,8,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,0.4,1.123332097,11,1,0,0,1,4,1,1,2,1,12,3,0.4,0.793582212,0.324807635,3.464101615,0.2,0,0.4,3,0,7,2,8,2,5,7,3,5,4,0,1,1,0,0,0
226259,1,0,1,6,0,3,0,1,0,0,0,0,0,0,0,10,0,0,0,0.6,0.2,0.566237583,7,0,1,0,0,7,1,0,1,1,104,3,0.4,1.177676309,0.380263067,3.741657387,0.9,0.6,0.3,1,0,8,1,11,2,1,7,0,3,10,0,1,0,0,0,0
226269,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0.9,0.2,0.664266513,9,0,0,0,1,10,1,1,1,1,83,2,0.424264069,0.874418343,0.342052628,2.645751311,0.5,0.7,0.6,3,0,9,2,10,2,10,4,0,2,8,0,0,0,0,0,0
226465,1,2,1,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.9,0.2,0.544288526,7,1,0,0,0,1,0,1,2,1,64,3,0.316069613,0.585729044,0.304138127,2,0.6,0.8,0.2,2,5,8,5,11,4,2,4,0,4,12,0,1,0,1,0,0
226544,1,0,3,9,1,0,0,0,1,0,0,1,1,1,3,0,0,0,1,0.9,0.8,1.146189339,11,1,0,0,0,1,1,1,2,1,85,3,0.374165739,0.706302794,0.343511281,2.828427125,0.5,0.3,0.6,4,2,7,5,8,0,14,3,0,3,4,0,1,1,0,1,0
226604,1,3,1,5,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.9,0.5,1.04133328,11,1,1,0,1,0,1,1,2,1,88,3,0.4,0.743539669,0.328937684,2.828427125,0.6,0,0.1,0,2,8,3,8,3,15,4,2,2,13,0,0,1,0,0,0
226644,1,6,1,6,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0.2,0.524404424,11,1,0,0,1,1,1,1,2,1,38,3,0.316227766,0.751317025,0.299165506,3.464101615,0.4,0,0.1,3,2,8,0,10,2,8,10,3,1,8,0,1,0,1,0,0
226794,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,1.5,1.19869721,11,1,0,0,0,1,1,1,2,1,85,3,0.424264069,0.817107881,0.350713558,3,0.8,0.4,0.7,1,3,9,2,9,2,6,9,1,2,10,0,0,0,0,1,0
226899,1,5,1,4,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.8,1.378178145,11,1,1,0,1,14,1,1,2,1,29,3,0.4,0.929851028,0.341174442,3.31662479,0.5,0.9,0.7,3,1,8,1,10,1,8,9,0,1,9,0,0,1,0,1,0
227039,1,4,3,5,1,3,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.6,1.197393002,11,1,1,0,0,14,1,1,2,1,82,3,0.316227766,0.707238256,0.329241553,3.31662479,0.1,0.1,0.8,3,1,8,3,7,3,8,7,1,1,6,0,1,0,0,0,0
227967,1,5,1,5,0,6,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.7,0.686021137,11,1,1,0,0,15,0,1,2,1,63,2,0.387298335,0.921213492,0.319374389,3.605551276,0.2,0.5,0,5,3,8,2,10,0,14,3,2,8,7,0,1,0,1,0,0
228460,1,7,1,6,0,5,0,1,0,0,0,0,0,0,0,11,0,1,0,0.7,1.2,1.135231254,11,0,0,9,1,15,1,1,1,1,58,3,0.547722558,1.377175214,0.435889894,2.645751311,0.8,0.8,0.3,4,1,10,3,9,1,6,1,1,2,12,0,1,0,0,0,1
228617,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.6,0.6,1.318142633,11,0,1,0,1,14,1,0,2,1,72,3,0.447213595,1.27477919,0.360138862,3.605551276,0.5,0.1,0.7,2,1,7,2,8,0,11,9,2,3,12,0,0,1,0,1,0
228949,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,0.2,0.595818764,7,1,0,0,0,7,1,1,2,1,92,3,0.374165739,0.773782702,0.327871926,3.464101615,0.2,0.6,0.1,3,3,8,4,8,4,6,5,1,2,6,0,0,1,0,1,0
229130,1,3,1,4,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.7,0.3,0.770957197,5,1,1,1,0,3,1,1,2,1,59,3,0.316227766,0.766687627,0.309677251,3.605551276,0.6,0.7,0.3,2,3,9,2,6,2,5,9,1,0,4,0,1,1,0,0,0
230023,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,1.3,1.694107435,11,0,0,0,0,10,1,0,1,1,55,2,0.447213595,1.234038589,0.359722115,3.741657387,0.8,0.2,0.1,1,2,9,1,6,2,3,8,1,8,9,0,1,0,0,0,1
230230,1,0,1,11,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,1.7,1.858594899,11,0,0,9,1,11,1,1,2,1,56,3,0.489897949,1.100319263,0.428369,3.16227766,0.7,0.4,0.9,4,3,10,3,8,2,13,2,6,3,5,1,0,0,1,0,0
230827,1,5,3,8,1,6,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,1,1.123610253,11,0,1,1,1,1,1,0,2,1,35,1,0.374165739,0.994062954,0.304959014,3.605551276,0.7,0.3,0.2,2,3,9,4,6,1,10,4,1,2,15,0,1,1,1,0,0
231225,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.8,1.151629281,11,0,1,0,0,10,1,0,2,1,28,3,0.374165739,1.058876295,0.32984845,3.741657387,0.7,0.4,0.7,2,2,7,4,12,4,7,4,0,5,4,0,0,0,1,1,0
231337,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0.652878243,11,1,1,0,0,0,1,0,2,1,78,3,0.4,0.912090506,0.328785645,3.605551276,0.6,0.5,0.7,3,1,8,1,10,5,9,13,2,2,6,0,1,1,1,1,0
231819,1,5,1,10,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,1.3,1.217836196,11,0,0,1,1,10,1,1,3,1,104,2,0.474763099,0.60819133,0.375499667,0,0.3,0.1,0,2,1,9,4,10,3,6,9,2,3,13,0,0,1,0,0,0
232235,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0.2,0.425734659,7,1,0,0,0,0,1,1,2,1,22,3,0.316227766,0.784298392,0.310322413,3.464101615,0.8,0.5,0.2,2,2,7,3,8,5,12,8,2,3,5,0,1,1,0,0,0
232399,1,1,1,7,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.4,0.5,0.918898798,7,0,1,1,1,0,1,1,1,1,104,2,0.447213595,1.384223385,0.38249183,3.31662479,0.3,0.5,0.1,1,2,9,2,10,4,9,8,2,2,8,0,0,1,0,0,0
232652,1,2,1,7,0,6,0,1,0,0,0,0,0,0,0,3,0,1,0,0.5,0.4,0.969213599,5,0,0,8,0,13,0,1,1,1,4,2,0.565685425,1.390975934,0.441021541,3.31662479,0.5,0.5,0.3,2,1,7,2,11,3,5,3,1,1,4,1,0,1,1,1,0
232686,1,2,1,9,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.6,0.4,0.866025404,7,1,0,0,1,1,1,1,0,1,64,3,0.316227766,0.584616849,0.301662063,2.645751311,0.7,0.4,0.1,2,2,10,4,9,2,7,9,3,4,5,0,0,1,1,0,0
232924,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.9,0.3,0.735272059,7,1,0,0,0,11,1,1,0,1,103,3,0.316227766,0.617044408,0.288790582,3,0.9,0.8,0.2,4,3,5,4,8,3,11,6,1,1,5,0,1,1,0,1,1
233299,1,1,1,6,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,0.8,1.155692433,11,0,0,9,0,0,1,1,2,1,104,3,0.447213595,1.456220626,0.402740611,3.464101615,0.3,0.8,0.2,2,3,9,2,8,3,8,7,0,3,8,0,0,1,0,1,0
233367,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.6,0.659545298,9,1,0,0,0,4,1,1,2,1,12,3,0.4,0.728691797,0.324807635,3.16227766,0.3,0.9,0,2,3,8,3,8,4,8,4,1,4,9,0,1,1,0,0,0
233665,1,0,1,7,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,0.8,1.162970335,11,1,1,0,1,11,1,0,2,1,36,3,0.374165739,0.963143098,0.326649659,3.741657387,0.7,0.5,0.2,1,1,4,3,9,2,7,6,2,5,5,0,1,1,0,1,0
233798,1,0,2,8,1,6,0,1,0,0,0,1,1,1,3,7,0,0,1,0.9,0.3,0.548292805,11,1,1,0,0,11,1,0,2,1,47,2,0.374165739,0.990502419,0.328481354,3.741657387,0,0.7,0.7,1,1,8,2,8,1,12,6,0,4,10,0,1,1,1,0,1
233850,1,2,4,11,1,6,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0,0.650480592,11,1,1,0,1,14,1,1,2,1,82,3,0.316069613,0.48211826,0.3082207,1.414213562,0.8,0.9,0.2,3,2,7,4,10,2,7,3,3,2,5,0,1,1,0,0,0
234192,1,1,1,9,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.7,1.2,1.384061054,3,1,1,0,0,14,1,1,2,1,29,3,0.4,0.97597165,0.341174442,3.605551276,0.1,0.3,0.3,2,2,7,3,7,3,12,3,3,5,15,0,0,1,0,0,0
235521,1,2,1,10,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.6,0.8,1.333697867,11,0,0,0,0,15,1,1,2,1,5,2,0.447213595,1.124327163,0.325576412,3.464101615,0.7,0.2,0,1,2,8,3,7,2,8,9,2,4,7,0,1,1,1,0,1
235935,1,4,1,4,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.6,0.2,0.450693909,3,1,0,0,0,14,1,1,0,1,104,1,0.316069613,0.433656375,0.303315018,0,0.3,0.8,0.3,2,3,7,3,11,3,8,4,1,3,11,0,1,1,1,0,0
236074,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0,0.686931583,5,1,0,0,0,11,1,1,2,1,103,1,0.316227766,0.5899993,0.288790582,3,0.9,0,0.5,3,1,7,2,11,4,12,9,3,3,9,0,1,0,0,0,0
236585,1,5,1,10,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.7,1.2,1.135231254,11,1,0,1,0,3,1,1,0,1,45,3,0.4,0.831414457,0.309677251,3.605551276,0.4,0,0,2,2,9,4,8,3,12,6,2,0,6,0,0,0,1,0,0
236795,1,5,1,11,0,0,0,0,1,0,0,0,0,0,0,12,0,0,1,0.9,1.1,1.29397643,11,1,1,0,1,7,1,1,2,1,92,3,0.374165739,0.847548726,0.327871926,3.464101615,0.4,0.5,0.2,2,3,8,5,9,1,6,5,3,0,8,0,0,1,0,0,0
236925,1,5,1,8,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,1.4,0.970824392,11,1,1,2,1,1,1,1,2,1,90,0,0.424264069,0.909681626,0.34176015,3.464101615,0.8,0.8,0.6,2,1,6,4,10,1,12,6,2,1,6,0,1,1,0,0,0
237457,1,0,4,7,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.5,0.5,0.616948134,7,1,1,0,1,14,1,0,2,1,60,1,0.316227766,0.711360006,0.307083051,3.605551276,0.4,0.5,0.3,4,3,7,4,10,2,5,6,2,3,8,0,0,1,0,0,0
237770,1,5,1,8,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.5,0.4,0.759934208,11,1,1,8,1,0,1,1,2,1,104,2,0.447213595,1.349341743,0.456289382,3.31662479,0.5,0.2,0.7,2,2,9,1,11,4,8,4,1,3,9,0,1,1,0,1,0
237788,1,0,2,4,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0,0.867827748,7,1,0,0,1,14,1,1,2,1,29,3,0.399499687,0.5976711,0.341174442,2,0.6,0.3,0.4,2,2,9,5,7,3,10,11,0,3,10,0,0,1,0,1,0
